,accident_type,day_of_week,dca_code,road_geometry,light_condition,speed_zone,severity,node_type,deg_urban_name,road_type,month,hour
78664,8,7,170,1,3,50.0,0,I,MELB_URBAN,DRIVE,4,21.0
78665,1,4,130,5,3,100.0,0,N,MELB_URBAN,ROAD,5,5.0
78666,4,2,183,5,6,80.0,0,N,RURAL_VICTORIA,ROAD,5,19.0
78667,1,4,121,1,3,60.0,0,I,MELB_URBAN,ROAD,5,6.0
78668,1,3,163,5,1,40.0,0,N,MELB_URBAN,STREET,3,14.0
78669,1,2,130,2,1,60.0,0,I,MELB_URBAN,ROAD,5,15.0
78670,6,3,174,5,3,80.0,0,N,MELB_URBAN,HIGHWAY,5,6.0
78671,4,4,99,2,2,60.0,0,I,MELB_URBAN,ROAD,5,6.0
78672,2,4,99,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,5,7.0
78673,1,3,121,1,3,60.0,0,I,MELB_URBAN,ROAD,5,21.0
78674,1,6,130,5,5,100.0,0,N,MELB_URBAN,FREEWAY,4,5.0
78675,3,2,167,5,9,100.0,0,N,RURAL_VICTORIA,ROAD,4,12.0
78676,2,4,102,5,1,50.0,0,N,MELB_URBAN,DRIVE,5,11.0
78677,2,3,102,2,1,40.0,0,N,MELBOURNE_CBD,STREET,5,10.0
78678,1,4,130,5,1,60.0,0,N,MELB_URBAN,STREET,5,16.0
78679,1,3,130,5,1,60.0,0,N,MELB_URBAN,HIGHWAY,5,9.0
78680,1,4,110,1,1,50.0,0,I,SMALL_CITIES,STREET,5,10.0
78681,8,1,170,2,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,2,10.0
78682,1,4,130,2,1,70.0,0,I,MELB_URBAN,HIGHWAY,5,8.0
78683,1,2,130,5,1,80.0,0,N,MELB_URBAN,ROAD,5,7.0
78684,6,5,174,5,3,80.0,0,N,MELB_URBAN,ROAD,5,18.0
78685,1,4,121,1,2,60.0,0,I,MELB_URBAN,ROAD,5,7.0
78686,1,4,110,1,1,60.0,0,I,MELB_URBAN,STREET,5,9.0
78687,8,6,99,5,1,100.0,0,N,RURAL_VICTORIA,HIGHWAY,3,16.0
78688,1,4,113,2,1,60.0,0,I,MELB_URBAN,STREET,5,12.0
78689,8,1,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,11.0
78690,1,3,113,2,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,ROAD,5,8.0
78691,1,4,120,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,10.0
78692,8,4,99,1,1,60.0,1,I,TOWNS,STREET,5,15.0
78693,2,4,102,1,1,50.0,0,I,MELB_URBAN,ROAD,5,15.0
78694,1,5,111,2,1,40.0,0,I,MELB_URBAN,DRIVE,5,9.0
78695,6,1,174,5,2,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,4,20.0
78696,4,4,99,5,1,50.0,0,N,TOWNS,BOULEVARD,5,14.0
78697,1,2,163,5,1,40.0,0,N,MELBOURNE_CBD,STREET,5,16.0
78698,1,4,99,5,1,60.0,0,N,MELB_URBAN,HIGHWAY,5,14.0
78699,2,4,100,4,1,60.0,0,I,MELB_URBAN,STREET,5,15.0
78700,1,4,130,5,1,60.0,0,N,MELB_URBAN,HIGHWAY,5,16.0
78701,1,4,121,4,1,80.0,0,I,MELB_URBAN,HIGHWAY,5,15.0
78702,1,3,130,5,1,80.0,0,I,MELB_URBAN,UNKNOWN,5,10.0
78703,2,2,100,5,1,50.0,0,N,MELB_URBAN,DRIVE,5,7.0
78704,1,4,163,5,3,60.0,0,N,MELB_URBAN,ROAD,5,20.0
78705,1,5,130,2,3,50.0,0,I,MELB_URBAN,STREET,4,23.0
78706,1,4,130,5,3,50.0,0,N,MELB_URBAN,ROAD,5,19.0
78707,2,4,99,5,5,80.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,5,19.0
78708,1,2,130,5,9,60.0,0,N,MELB_URBAN,ROAD,5,7.0
78709,2,4,100,2,5,50.0,0,N,MELB_URBAN,STREET,5,18.0
78710,2,3,99,5,3,80.0,0,N,MELB_URBAN,HIGHWAY,5,19.0
78711,1,4,130,1,3,80.0,0,I,MELB_URBAN,HIGHWAY,5,21.0
78712,6,4,99,5,2,100.0,0,N,RURAL_VICTORIA,ROAD,5,17.0
78713,1,3,130,5,3,80.0,0,N,MELB_URBAN,ROAD,5,18.0
78714,1,4,121,1,4,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,22.0
78715,1,3,130,5,2,60.0,0,N,MELB_URBAN,ROAD,5,17.0
78716,1,1,121,2,1,70.0,0,I,MELB_URBAN,ROAD,2,18.0
78717,1,3,120,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,10,17.0
78718,1,5,113,2,1,60.0,0,I,SMALL_CITIES,STREET,5,7.0
78719,1,5,110,1,1,80.0,0,I,MELB_URBAN,ROAD,5,6.0
78720,1,4,183,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,15.0
78721,1,4,99,2,1,60.0,0,I,MELB_URBAN,ROAD,5,8.0
78722,4,4,171,1,1,80.0,0,I,MELB_URBAN,ROAD,5,16.0
78723,1,5,132,2,1,60.0,0,I,MELB_URBAN,ROAD,5,6.0
78724,2,5,99,5,1,60.0,0,N,SMALL_TOWNS,HIGHWAY,5,9.0
78725,1,7,111,2,1,60.0,0,I,MELB_URBAN,STREET,4,12.0
78726,6,5,99,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,6.0
78727,8,3,174,1,2,40.0,0,I,MELB_URBAN,STREET,5,6.0
78728,1,5,111,1,1,50.0,0,I,MELB_URBAN,ROAD,5,10.0
78729,8,6,174,5,1,60.0,0,N,MELB_URBAN,ROAD,4,7.0
78730,1,5,110,1,1,60.0,0,I,MELB_URBAN,ROAD,5,10.0
78731,1,4,99,2,1,50.0,0,I,MELB_URBAN,STREET,5,16.0
78732,1,5,130,1,1,70.0,0,I,MELB_URBAN,STREET,5,8.0
78733,1,6,130,5,1,70.0,0,N,MELB_URBAN,ROAD,5,13.0
78734,4,4,183,5,1,80.0,0,N,MELB_URBAN,RAMP,5,13.0
78735,1,4,120,5,5,50.0,0,N,SMALL_CITIES,OTHER,5,20.0
78736,1,4,135,5,1,80.0,0,N,MELB_URBAN,FREEWAY,5,10.0
78737,1,4,130,5,2,60.0,0,N,MELB_URBAN,OTHER,5,17.0
78738,1,4,121,2,1,60.0,0,I,MELB_URBAN,ROAD,5,12.0
78739,4,5,183,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,12.0
78740,1,4,113,2,1,60.0,0,I,SMALL_CITIES,STREET,5,15.0
78741,1,1,130,4,2,60.0,0,I,MELB_URBAN,ROAD,5,6.0
78742,1,4,110,1,1,60.0,0,I,SMALL_CITIES,OTHER,5,15.0
78743,1,5,99,1,1,60.0,0,I,MELB_URBAN,DRIVE,5,15.0
78744,1,4,140,5,3,40.0,0,N,MELB_URBAN,ROAD,5,0.0
78745,4,4,171,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,5,15.0
78746,1,5,130,2,1,70.0,0,I,MELB_URBAN,STREET,5,15.0
78747,4,5,173,5,1,60.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,5,14.0
78748,2,5,100,2,3,60.0,0,N,MELB_URBAN,ROAD,5,19.0
78749,4,5,171,5,5,50.0,0,N,MELB_URBAN,BOULEVARD,5,20.0
78750,2,4,100,2,1,50.0,0,I,MELB_URBAN,ROAD,5,15.0
78751,1,5,140,2,1,60.0,0,I,MELB_URBAN,ROAD,5,16.0
78752,1,5,130,3,3,50.0,0,N,MELB_URBAN,PARADE,5,21.0
78753,4,5,171,5,5,50.0,0,N,TOWNS,STREET,5,22.0
78754,1,5,130,5,3,80.0,0,N,MELB_URBAN,ROAD,5,22.0
78755,1,5,160,1,3,50.0,0,I,MELB_URBAN,STREET,5,0.0
78756,4,6,171,5,3,70.0,1,N,MELB_URBAN,AVENUE,5,1.0
78757,1,5,110,1,5,100.0,0,I,RURAL_VICTORIA,ROAD,5,19.0
78758,1,7,130,5,1,60.0,0,N,MELB_URBAN,ROAD,5,13.0
78759,1,6,110,1,9,60.0,0,I,MELB_URBAN,STREET,5,7.0
78760,5,4,99,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,4,5.0
78761,4,5,171,5,5,100.0,0,N,RURAL_VICTORIA,HIGHWAY,3,5.0
78762,1,5,113,2,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,ROAD,5,10.0
78763,2,5,100,1,1,50.0,0,I,MELB_URBAN,STREET,5,9.0
78764,4,6,171,5,1,50.0,0,N,MELB_URBAN,ROAD,5,8.0
78765,1,5,130,2,1,60.0,0,I,MELB_URBAN,PARADE,3,11.0
78766,1,6,99,2,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,12.0
78767,1,6,113,2,1,70.0,0,N,MELB_URBAN,AVENUE,5,7.0
78768,1,5,147,5,1,60.0,1,N,MELB_URBAN,ROAD,5,11.0
78769,4,7,171,5,9,60.0,0,N,RURAL_VICTORIA,ROAD,4,14.0
78770,1,6,121,2,1,60.0,0,I,MELB_URBAN,PARADE,5,14.0
78771,1,2,110,1,9,60.0,0,I,MELB_URBAN,STREET,5,17.0
78772,1,3,130,5,1,30.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,1,17.0
78773,4,4,181,5,5,60.0,1,N,RURAL_VICTORIA,ROAD,5,22.0
78774,1,5,99,2,1,100.0,0,I,RURAL_VICTORIA,HIGHWAY,5,14.0
78775,1,6,116,2,1,40.0,0,I,MELB_URBAN,STREET,5,8.0
78776,2,6,99,2,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,ROAD,5,15.0
78777,1,6,121,2,1,50.0,0,I,MELB_URBAN,STREET,5,16.0
78778,1,5,130,1,1,60.0,0,N,MELB_URBAN,STREET,5,7.0
78779,1,4,140,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,18.0
78780,1,6,147,5,1,60.0,0,N,MELB_URBAN,STREET,5,16.0
78781,1,6,134,5,1,110.0,0,N,RURAL_VICTORIA,FREEWAY,5,8.0
78782,1,6,110,1,1,50.0,0,I,TOWNS,STREET,5,16.0
78783,1,6,130,2,3,80.0,0,I,TOWNS,HIGHWAY,5,18.0
78784,2,6,102,1,3,40.0,0,I,MELBOURNE_CBD,STREET,5,18.0
78785,1,6,113,2,2,70.0,0,I,MELB_URBAN,ROAD,5,17.0
78786,1,5,130,1,2,60.0,0,I,SMALL_CITIES,HIGHWAY,5,17.0
78787,1,5,120,5,1,40.0,0,N,MELB_URBAN,STREET,5,15.0
78788,8,6,170,5,3,60.0,0,N,MELB_URBAN,AVENUE,5,18.0
78789,1,4,130,2,3,70.0,0,I,MELB_URBAN,ROAD,5,18.0
78790,1,5,130,1,2,50.0,0,I,MELB_URBAN,STREET,5,18.0
78791,1,6,110,1,3,60.0,0,I,MELB_URBAN,STREET,5,20.0
78792,1,6,113,4,3,60.0,0,I,SMALL_CITIES,ROAD,5,19.0
78793,4,2,171,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,5,9.0
78794,1,6,99,5,2,60.0,0,N,MELB_URBAN,ROAD,5,6.0
78795,1,6,130,1,2,60.0,0,I,MELB_URBAN,ROAD,5,18.0
78796,6,3,99,5,3,60.0,0,N,MELB_URBAN,OTHER,4,1.0
78797,2,6,99,5,3,50.0,0,N,MELB_URBAN,STREET,5,21.0
78798,4,6,171,5,3,60.0,0,N,LARGE_PROVINCIAL_CITIES,ROAD,5,0.0
78799,4,6,171,5,5,80.0,0,N,MELB_URBAN,ROAD,5,2.0
78800,1,6,99,5,1,50.0,0,N,MELB_URBAN,AVENUE,5,14.0
78801,4,7,181,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,5.0
78802,1,4,130,5,1,60.0,0,N,MELB_URBAN,ROAD,3,16.0
78803,1,7,160,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,5,8.0
78804,1,7,130,2,1,80.0,0,I,MELB_URBAN,HIGHWAY,5,9.0
78805,1,7,99,2,1,60.0,0,I,MELB_URBAN,STREET,5,7.0
78806,8,4,184,2,3,60.0,0,N,MELB_URBAN,ROAD,5,6.0
78807,4,7,171,2,1,60.0,0,I,MELB_URBAN,STREET,5,9.0
78808,1,4,130,5,1,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,1,16.0
78809,1,6,163,5,2,50.0,0,N,MELB_URBAN,STREET,5,16.0
78810,1,7,147,5,1,100.0,0,N,RURAL_VICTORIA,OTHER,5,10.0
78811,1,7,130,5,1,70.0,0,N,MELB_URBAN,HIGHWAY,5,12.0
78812,1,5,130,1,2,80.0,0,I,MELB_URBAN,OTHER,4,7.0
78813,1,7,130,1,1,60.0,0,I,MELB_URBAN,STREET,5,12.0
78814,1,4,110,1,9,60.0,0,I,MELB_URBAN,OTHER,5,17.0
78815,1,7,120,5,1,60.0,0,N,SMALL_TOWNS,ROAD,5,12.0
78816,1,7,130,5,1,60.0,0,N,SMALL_CITIES,STREET,5,11.0
78817,1,6,99,2,1,60.0,0,I,MELB_URBAN,ROAD,5,14.0
78818,6,7,184,5,1,100.0,0,N,RURAL_VICTORIA,OTHER,5,13.0
78819,1,1,113,1,2,60.0,0,I,MELB_URBAN,STREET,5,17.0
78820,1,1,163,5,1,50.0,0,N,MELB_URBAN,STREET,4,17.0
78821,1,7,113,1,2,60.0,0,I,TOWNS,ROAD,5,16.0
78822,1,7,147,5,1,50.0,0,N,MELB_URBAN,ROAD,5,16.0
78823,5,7,99,5,1,80.0,0,N,MELB_URBAN,FREEWAY,5,16.0
78824,1,6,130,5,3,80.0,0,N,MELB_URBAN,ROAD,5,18.0
78825,4,7,99,5,1,50.0,0,N,MELB_URBAN,ROAD,5,16.0
78826,4,5,99,5,1,50.0,0,N,MELB_URBAN,ROAD,5,16.0
78827,1,7,173,5,3,50.0,0,N,MELB_URBAN,ROAD,5,18.0
78828,1,7,99,5,1,60.0,0,N,MELB_URBAN,ROAD,5,15.0
78829,4,7,173,5,1,50.0,0,N,SMALL_CITIES,STREET,5,16.0
78830,4,7,99,5,3,70.0,0,N,MELB_URBAN,ROAD,5,21.0
78831,1,1,160,5,3,70.0,0,N,MELB_URBAN,ROAD,5,1.0
78832,2,1,102,2,3,60.0,0,I,SMALL_CITIES,OTHER,5,2.0
78833,1,5,121,1,3,70.0,0,I,MELB_URBAN,ROAD,5,19.0
78834,1,1,111,2,1,80.0,0,N,MELB_URBAN,ROAD,5,9.0
78835,4,0,181,5,1,80.0,0,N,RURAL_VICTORIA,RAMP,5,10.0
78836,1,0,121,2,1,60.0,0,I,SMALL_CITIES,STREET,5,11.0
78837,1,1,110,1,1,60.0,0,I,MELB_URBAN,STREET,5,12.0
78838,1,2,121,1,2,60.0,0,I,MELB_URBAN,STREET,5,17.0
78839,4,0,171,5,1,110.0,0,N,RURAL_VICTORIA,RAMP,5,10.0
78840,8,5,184,5,1,100.0,0,N,RURAL_VICTORIA,OTHER,5,16.0
78841,1,7,130,5,1,70.0,0,N,MELB_URBAN,ROAD,5,7.0
78842,4,1,171,5,3,60.0,0,N,MELB_URBAN,ROAD,5,21.0
78843,1,1,110,1,1,100.0,0,I,RURAL_VICTORIA,OTHER,5,14.0
78844,1,1,110,1,1,60.0,0,I,MELB_URBAN,ROAD,5,14.0
78845,8,2,99,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,5,16.0
78846,1,0,133,5,3,40.0,0,N,MELB_URBAN,STREET,5,18.0
78847,1,1,130,5,3,100.0,0,N,MELB_URBAN,FREEWAY,5,17.0
78848,6,0,99,5,5,60.0,0,N,TOWNS,HIGHWAY,5,19.0
78849,1,1,121,2,3,80.0,0,N,MELB_URBAN,ROAD,5,21.0
78850,4,2,173,1,3,60.0,0,I,MELB_URBAN,ROAD,5,1.0
78851,1,1,120,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,15.0
78852,1,1,130,2,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,ROAD,3,17.0
78853,1,4,121,2,1,60.0,0,I,SMALL_CITIES,ROAD,5,15.0
78854,1,6,140,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,16.0
78855,6,7,174,5,1,60.0,0,N,MELB_URBAN,STREET,4,12.0
78856,1,2,130,2,1,60.0,0,I,MELB_URBAN,ROAD,5,8.0
78857,1,2,99,1,1,60.0,0,I,MELB_URBAN,ROAD,5,9.0
78858,2,2,100,5,1,40.0,0,I,MELB_URBAN,STREET,5,9.0
78859,1,2,110,1,1,50.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,8.0
78860,1,2,130,2,1,70.0,0,I,MELB_URBAN,ROAD,5,10.0
78861,1,2,111,2,1,60.0,0,I,TOWNS,ROAD,5,8.0
78862,1,0,130,1,3,80.0,0,I,MELB_URBAN,HIGHWAY,3,22.0
78863,4,1,99,5,1,60.0,0,N,MELB_URBAN,STREET,5,8.0
78864,1,2,130,5,1,80.0,0,N,MELB_URBAN,OTHER,5,12.0
78865,5,1,99,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,5,14.0
78866,1,2,132,2,1,60.0,0,N,MELB_URBAN,ROAD,5,13.0
78867,8,2,174,5,9,60.0,0,N,MELB_URBAN,ROAD,5,10.0
78868,1,2,113,1,1,80.0,0,I,MELB_URBAN,ROAD,5,14.0
78869,6,2,99,5,1,100.0,1,N,RURAL_VICTORIA,ROAD,5,8.0
78870,6,2,184,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,5,13.0
78871,1,6,99,5,9,60.0,0,N,MELB_URBAN,AVENUE,4,19.0
78872,2,2,99,5,1,60.0,0,N,MELB_URBAN,HIGHWAY,5,16.0
78873,1,2,110,1,1,60.0,0,I,RURAL_VICTORIA,ROAD,5,11.0
78874,1,1,130,1,1,70.0,0,I,LARGE_PROVINCIAL_CITIES,OTHER,5,10.0
78875,1,2,130,5,1,100.0,0,N,MELB_URBAN,FREEWAY,5,17.0
78876,1,2,113,2,3,60.0,0,I,MELB_URBAN,ROAD,5,17.0
78877,2,2,102,1,3,70.0,0,I,MELB_URBAN,ROAD,5,18.0
78878,1,1,99,5,2,50.0,0,N,SMALL_CITIES,STREET,5,17.0
78879,4,2,181,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,5,16.0
78880,1,2,121,4,1,60.0,0,I,MELB_URBAN,RAMP,5,15.0
78881,1,2,130,5,2,60.0,0,I,MELB_URBAN,UNKNOWN,5,7.0
78882,4,2,171,5,3,60.0,0,N,MELB_URBAN,ROAD,5,20.0
78883,4,2,171,5,3,60.0,0,N,MELB_URBAN,PARADE,5,19.0
78884,1,2,110,1,1,100.0,0,I,RURAL_VICTORIA,ROAD,5,16.0
78885,1,2,130,5,3,80.0,0,N,MELB_URBAN,OTHER,5,19.0
78886,4,2,171,5,5,100.0,0,N,MELB_URBAN,HIGHWAY,5,23.0
78887,1,3,130,5,3,80.0,0,N,MELB_URBAN,ROAD,5,6.0
78888,1,3,147,5,1,60.0,0,N,MELB_URBAN,ROAD,5,7.0
78889,1,3,130,5,1,100.0,0,N,LARGE_PROVINCIAL_CITIES,OTHER,5,7.0
78890,6,3,174,5,5,100.0,0,N,RURAL_VICTORIA,OTHER,5,6.0
78891,1,3,130,5,3,100.0,0,N,MELB_URBAN,FREEWAY,5,6.0
78892,4,3,99,1,1,60.0,0,I,MELB_URBAN,ROAD,5,8.0
78893,4,3,99,2,5,80.0,1,I,RURAL_VICTORIA,ROAD,5,6.0
78894,4,3,183,5,2,100.0,0,N,RURAL_VICTORIA,ROAD,5,7.0
78895,1,6,110,4,1,60.0,0,I,MELB_URBAN,ROAD,5,12.0
78896,1,3,130,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,11.0
78897,1,3,147,5,1,40.0,0,N,MELB_URBAN,BOULEVARD,5,13.0
78898,1,2,130,5,1,100.0,0,N,MELB_URBAN,ROAD,5,6.0
78899,4,3,173,1,1,50.0,0,I,MELB_URBAN,DRIVE,5,11.0
78900,1,2,110,1,2,40.0,0,I,SMALL_CITIES,STREET,5,17.0
78901,2,3,100,5,1,60.0,0,N,SMALL_CITIES,OTHER,5,13.0
78902,1,3,130,5,1,80.0,0,N,MELB_URBAN,FREEWAY,5,9.0
78903,1,3,99,2,1,50.0,0,I,MELB_URBAN,ROAD,5,15.0
78904,4,3,173,5,2,80.0,0,N,RURAL_VICTORIA,ROAD,4,17.0
78905,1,6,135,5,2,80.0,0,N,MELB_URBAN,FREEWAY,5,17.0
78906,1,2,100,5,1,40.0,0,N,MELB_URBAN,ROAD,5,15.0
78907,1,5,130,5,3,100.0,0,N,MELB_URBAN,FREEWAY,5,6.0
78908,1,3,130,5,1,80.0,0,N,MELB_URBAN,ROAD,5,14.0
78909,1,5,121,1,3,60.0,0,I,MELB_URBAN,ROAD,5,22.0
78910,8,2,174,5,1,40.0,0,N,MELB_URBAN,STREET,5,16.0
78911,1,3,113,2,1,50.0,0,I,MELB_URBAN,OTHER,5,15.0
78912,1,2,110,4,3,60.0,0,I,MELB_URBAN,HIGHWAY,2,22.0
78913,1,3,99,2,2,50.0,0,I,MELB_URBAN,STREET,5,17.0
78914,1,3,110,1,3,60.0,0,I,MELB_URBAN,ROAD,5,18.0
78915,1,3,99,1,3,40.0,0,I,MELB_URBAN,AVENUE,5,18.0
78916,1,3,120,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,16.0
78917,1,3,121,1,3,60.0,0,I,MELB_URBAN,ROAD,5,19.0
78918,1,2,147,5,1,50.0,0,N,MELB_URBAN,STREET,5,8.0
78919,1,2,132,1,3,50.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,5,18.0
78920,1,2,121,5,2,60.0,0,N,MELB_URBAN,ROAD,5,6.0
78921,1,3,130,5,1,60.0,0,N,LARGE_PROVINCIAL_CITIES,ROAD,5,14.0
78922,1,3,110,1,3,80.0,0,I,RURAL_VICTORIA,HIGHWAY,5,19.0
78923,1,6,132,5,5,80.0,0,N,MELB_URBAN,HIGHWAY,5,18.0
78924,1,3,113,2,3,60.0,0,I,MELB_URBAN,UNKNOWN,5,20.0
78925,2,3,100,1,3,70.0,0,I,MELB_URBAN,ROAD,5,22.0
78926,4,4,183,5,6,50.0,0,N,MELB_URBAN,DRIVE,5,4.0
78927,2,3,102,5,1,70.0,0,N,MELB_URBAN,ROAD,5,16.0
78928,1,3,121,2,3,70.0,0,I,MELB_URBAN,ROAD,5,18.0
78929,1,4,113,2,1,60.0,0,I,SMALL_CITIES,STREET,5,8.0
78930,2,3,99,5,1,40.0,0,N,MELB_URBAN,ROAD,5,12.0
78931,1,2,160,5,3,50.0,0,N,MELB_URBAN,ROAD,5,18.0
78932,4,6,173,5,5,110.0,0,N,RURAL_VICTORIA,FREEWAY,3,23.0
78933,1,2,130,2,1,60.0,0,I,MELB_URBAN,STREET,4,8.0
78934,8,5,99,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,5,12.0
78935,1,4,121,2,1,60.0,0,I,MELB_URBAN,ROAD,5,8.0
78936,1,7,130,5,9,60.0,0,N,MELB_URBAN,FREEWAY,5,18.0
78937,1,4,110,1,1,60.0,0,I,MELB_URBAN,STREET,5,11.0
78938,1,2,99,2,1,60.0,0,I,TOWNS,ROAD,5,11.0
78939,6,4,170,1,1,60.0,0,I,MELB_URBAN,STREET,5,14.0
78940,1,3,121,2,2,60.0,0,I,SMALL_CITIES,DRIVE,5,16.0
78941,1,4,110,1,3,50.0,0,I,MELB_URBAN,DRIVE,5,19.0
78942,2,3,102,1,3,60.0,0,I,MELB_URBAN,ROAD,5,18.0
78943,1,4,121,1,3,50.0,0,I,TOWNS,STREET,5,19.0
78944,5,3,99,5,2,60.0,0,N,RURAL_VICTORIA,ROAD,5,18.0
78945,1,4,121,2,3,60.0,0,I,MELB_URBAN,ROAD,5,18.0
78946,1,4,130,5,1,40.0,0,N,MELB_URBAN,ROAD,5,16.0
78947,1,4,121,1,3,80.0,0,I,RURAL_VICTORIA,ROAD,5,17.0
78948,1,4,113,2,3,60.0,0,I,MELB_URBAN,ROAD,5,20.0
78949,6,7,174,5,1,100.0,0,N,RURAL_VICTORIA,HIGHWAY,5,16.0
78950,1,4,121,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,5,15.0
78951,4,4,183,5,5,100.0,0,N,LARGE_PROVINCIAL_CITIES,HIGHWAY,5,20.0
78952,4,4,173,5,5,80.0,0,N,RURAL_VICTORIA,ROAD,5,18.0
78953,1,4,113,1,3,50.0,0,I,MELB_URBAN,STREET,5,20.0
78954,6,4,170,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,5,19.0
78955,4,4,171,1,3,60.0,0,I,TOWNS,ROAD,5,3.0
78956,2,4,100,1,3,60.0,0,I,MELB_URBAN,STREET,5,23.0
78957,4,4,99,6,3,50.0,0,N,MELB_URBAN,ROAD,5,22.0
78958,2,4,99,5,6,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,5,22.0
78959,1,5,134,5,5,80.0,0,N,MELB_URBAN,FREEWAY,5,3.0
78960,1,3,147,2,1,60.0,0,N,MELB_URBAN,ROAD,5,7.0
78961,1,1,99,5,1,60.0,0,N,SMALL_TOWNS,ROAD,5,8.0
78962,1,6,160,5,1,60.0,0,N,MELB_URBAN,ROAD,5,13.0
78963,1,7,110,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,2,12.0
78964,1,4,113,2,3,60.0,0,I,MELB_URBAN,ROAD,5,18.0
78965,1,5,130,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,9.0
78966,4,5,181,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,5,11.0
78967,6,3,170,2,1,40.0,1,I,MELB_URBAN,STREET,4,11.0
78968,1,5,134,5,1,60.0,0,N,MELB_URBAN,HIGHWAY,5,9.0
78969,7,6,99,5,1,50.0,0,N,MELB_URBAN,ROAD,5,17.0
78970,1,4,140,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,5,12.0
78971,1,5,130,5,1,60.0,0,N,MELB_URBAN,HIGHWAY,5,10.0
78972,1,4,111,1,1,60.0,0,I,MELB_URBAN,STREET,5,9.0
78973,1,5,113,2,1,60.0,0,I,MELB_URBAN,ROAD,5,12.0
78974,1,4,130,1,1,60.0,0,I,SMALL_CITIES,STREET,5,16.0
78975,1,4,130,5,1,60.0,0,N,MELB_URBAN,ROAD,5,12.0
78976,1,5,130,5,1,60.0,0,N,MELB_URBAN,ROAD,5,13.0
78977,2,4,102,2,1,60.0,0,N,SMALL_CITIES,ROAD,5,15.0
78978,8,4,184,5,5,60.0,0,N,RURAL_VICTORIA,OTHER,5,17.0
78979,1,5,130,5,2,100.0,0,N,MELB_URBAN,FREEWAY,5,16.0
78980,2,6,100,5,6,60.0,0,N,MELBOURNE_CBD,STREET,5,22.0
78981,1,5,130,5,3,80.0,0,N,MELB_URBAN,OTHER,5,18.0
78982,7,4,99,1,3,60.0,0,I,MELB_URBAN,ROAD,5,18.0
78983,2,4,100,2,3,60.0,0,N,MELB_URBAN,STREET,5,17.0
78984,1,5,121,1,3,40.0,0,I,MELB_URBAN,STREET,5,19.0
78985,1,4,121,1,3,80.0,0,N,MELB_URBAN,UNKNOWN,5,19.0
78986,1,4,160,5,1,60.0,0,N,MELB_URBAN,OTHER,5,10.0
78987,4,5,183,5,5,100.0,0,N,RURAL_VICTORIA,UNKNOWN,5,19.0
78988,1,5,111,1,3,80.0,0,I,RURAL_VICTORIA,HIGHWAY,5,22.0
78989,1,5,121,4,3,70.0,0,I,MELB_URBAN,ROAD,5,21.0
78990,1,4,130,5,5,100.0,0,N,MELB_URBAN,ROAD,5,22.0
78991,1,1,110,1,3,50.0,0,I,TOWNS,STREET,5,22.0
